order_id,order_date,customer,product,category,region,quantity,unit_price,discount,sales,profit
ORD06180,2024-08-19,Customer 1100,Smartphone,Technology,West,1,27863.39,0.1,25077.05,2090.86
ORD04912,2024-08-19,Customer 0969,Bookshelf,Furniture,East,3,6020.91,0.15,15353.32,1755.66
ORD01659,2024-08-19,Customer 0006,Laptop,Technology,East,7,89802.03,0.1,565752.77,89295.82
ORD02876,2024-08-20,Customer 1194,Notebook,Office Supplies,West,1,165.08,0.05,156.82,31.99
ORD03271,2024-08-20,Customer 0987,Pen Set,Office Supplies,West,5,170.86,0.0,854.32,110.29
ORD10276,2024-08-20,Customer 0480,Keyboard,Technology,South,6,2005.17,0.0,12031.01,2692.65
ORD09968,2024-08-20,Customer 0705,Bookshelf,Furniture,West,6,11561.3,0.15,58962.63,4748.52
ORD10186,2024-08-20,Customer 0183,Office Chair,Furniture,South,4,12787.11,0.0,51148.43,6310.09
ORD08594,2024-08-20,Customer 0492,Keyboard,Technology,South,5,3972.83,0.05,18870.95,3432.9
ORD01137,2024-08-20,Customer 0149,Notebook,Office Supplies,North,1,487.02,0.05,462.67,133.51
ORD01974,2024-08-20,Customer 1097,Laptop,Technology,North,5,85011.22,0.05,403803.28,66855.19
ORD10453,2024-08-20,Customer 0126,Keyboard,Technology,East,7,1589.7,0.0,11127.92,1066.44
ORD11525,2024-08-20,Customer 0279,Notebook,Office Supplies,West,7,343.69,0.05,2285.54,304.86
ORD06073,2024-08-20,Customer 1194,Bookshelf,Furniture,East,7,3736.77,0.0,26157.36,2615.81
ORD10410,2024-08-20,Customer 0436,Office Chair,Furniture,North,6,13375.79,0.05,76242.0,15671.41
ORD06665,2024-08-20,Customer 0299,Pen Set,Office Supplies,West,2,241.1,0.0,482.2,118.38
ORD06876,2024-08-20,Customer 0151,Pen Set,Office Supplies,West,1,138.97,0.15,118.12,32.92
ORD07865,2024-08-20,Customer 1001,Laptop,Technology,East,7,89714.03,0.1,565198.39,56508.88
ORD06901,2024-08-20,Customer 1109,Laptop,Technology,North,5,65283.61,0.15,277455.34,22795.08
ORD00039,2024-08-20,Customer 0169,Smartphone,Technology,North,6,37698.37,0.15,192261.7,33716.32
ORD02374,2024-08-20,Customer 0068,Keyboard,Technology,North,3,1140.96,0.1,3080.6,363.19
ORD04816,2024-08-20,Customer 0050,Office Chair,Furniture,East,1,7267.21,0.1,6540.49,1012.63
ORD05560,2024-08-20,Customer 1185,Keyboard,Technology,West,3,4302.15,0.05,12261.14,1062.85
ORD06015,2024-08-20,Customer 0333,Smartphone,Technology,North,5,43950.24,0.0,219751.22,29313.48
ORD08681,2024-08-20,Customer 0990,Bookshelf,Furniture,South,3,4184.07,0.1,11297.0,1851.8
ORD01295,2024-08-20,Customer 0874,Office Chair,Furniture,North,6,9595.84,0.15,48938.77,9329.04
ORD05991,2024-08-20,Customer 1052,Notebook,Office Supplies,West,4,307.82,0.15,1046.58,146.16
ORD04650,2024-08-20,Customer 0670,Pen Set,Office Supplies,East,4,240.65,0.05,914.47,135.82
ORD01300,2024-08-20,Customer 0292,Printer,Office Supplies,West,1,19891.95,0.05,18897.36,3189.96
ORD04461,2024-08-20,Customer 1056,Bookshelf,Furniture,West,5,9940.21,0.0,49701.03,9385.48
ORD06546,2024-08-20,Customer 0116,Monitor,Technology,North,1,13318.6,0.05,12652.67,1848.12
ORD02656,2024-08-20,Customer 0094,Monitor,Technology,South,4,27288.99,0.0,109155.96,8769.87
ORD11722,2024-08-20,Customer 0527,Laptop,Technology,North,4,79836.5,0.0,319346.01,38698.1
ORD01732,2024-08-20,Customer 0172,Smartphone,Technology,East,5,27083.19,0.05,128645.14,29507.11
ORD02135,2024-08-20,Customer 1114,Desk,Furniture,North,3,28175.81,0.15,71848.3,9115.57
ORD10126,2024-08-20,Customer 0669,Pen Set,Office Supplies,South,7,471.58,0.1,2970.96,584.22
ORD10924,2024-08-20,Customer 0429,Bookshelf,Furniture,West,7,13192.84,0.05,87732.4,11618.73
ORD00115,2024-08-20,Customer 0505,Pen Set,Office Supplies,South,4,771.45,0.1,2777.21,603.64
ORD06351,2024-08-20,Customer 0491,Printer,Office Supplies,South,3,14351.93,0.15,36597.42,10128.82
ORD01011,2024-08-20,Customer 0186,Notebook,Office Supplies,South,2,248.6,0.0,497.19,137.53
ORD01795,2024-08-20,Customer 0299,Laptop,Technology,South,4,70035.22,0.1,252126.78,52287.53
ORD02606,2024-08-20,Customer 0161,Desk,Furniture,East,3,27279.7,0.1,73655.2,16753.96
ORD10248,2024-08-20,Customer 0127,Keyboard,Technology,South,3,3505.71,0.0,10517.12,1163.33
ORD05915,2024-08-20,Customer 0466,Office Chair,Furniture,North,5,17738.72,0.0,88693.62,15257.81
ORD11881,2024-08-20,Customer 0035,Laptop,Technology,West,7,81751.12,0.0,572257.85,130973.82
ORD05221,2024-08-21,Customer 0493,Smartphone,Technology,West,6,63972.2,0.0,383833.23,84325.43
ORD11749,2024-08-21,Customer 0883,Laptop,Technology,South,1,77935.06,0.0,77935.06,7907.49
ORD01775,2024-08-21,Customer 0598,Desk,Furniture,South,7,25775.29,0.0,180427.06,21114.53
ORD05425,2024-08-21,Customer 0191,Bookshelf,Furniture,West,1,13802.78,0.05,13112.64,2980.06
ORD11494,2024-08-21,Customer 1047,Monitor,Technology,South,6,13944.14,0.0,83664.82,7060.15
ORD11851,2024-08-21,Customer 0218,Bookshelf,Furniture,West,2,5737.81,0.05,10901.85,1003.21
ORD09625,2024-08-21,Customer 1155,Office Chair,Furniture,West,6,17607.41,0.05,100362.24,10311.18
ORD01498,2024-08-21,Customer 0717,Keyboard,Technology,West,4,3594.89,0.0,14379.56,3397.63
ORD07604,2024-08-21,Customer 0829,Keyboard,Technology,East,1,3264.64,0.1,2938.18,311.0
ORD03803,2024-08-21,Customer 1106,Notebook,Office Supplies,East,6,297.21,0.0,1783.28,365.73
ORD09609,2024-08-21,Customer 0705,Desk,Furniture,West,1,15318.04,0.0,15318.04,2438.85
ORD00695,2024-08-21,Customer 0024,Smartphone,Technology,South,5,36995.26,0.05,175727.5,26979.01
ORD00621,2024-08-21,Customer 1022,Smartphone,Technology,South,5,38273.9,0.1,172232.56,35806.59
ORD10635,2024-08-21,Customer 0081,Bookshelf,Furniture,West,4,11732.31,0.05,44582.79,5716.71
ORD11696,2024-08-21,Customer 0851,Laptop,Technology,North,4,86623.5,0.05,329169.31,58216.33
ORD01403,2024-08-21,Customer 0107,Keyboard,Technology,South,3,3879.77,0.15,9893.42,2147.78
ORD03081,2024-08-21,Customer 0541,Desk,Furniture,South,4,22689.73,0.1,81683.02,11100.59
ORD00066,2024-08-21,Customer 0706,Printer,Office Supplies,North,4,16663.64,0.0,66654.55,13449.37
ORD00167,2024-08-21,Customer 1193,Monitor,Technology,North,4,16494.34,0.0,65977.37,10115.78
ORD11068,2024-08-21,Customer 0669,Desk,Furniture,East,7,28115.21,0.0,196806.47,38900.67
ORD08463,2024-08-21,Customer 0557,Office Chair,Furniture,East,5,11863.24,0.0,59316.21,9472.24
ORD04335,2024-08-21,Customer 1123,Laptop,Technology,North,6,62049.58,0.05,353682.58,73029.62
ORD09167,2024-08-21,Customer 1029,Laptop,Technology,West,7,76233.19,0.0,533632.3,54320.69
ORD02704,2024-08-21,Customer 0287,Bookshelf,Furniture,East,6,8947.06,0.05,50998.27,10800.4
ORD01965,2024-08-21,Customer 0759,Office Chair,Furniture,North,1,8852.24,0.1,7967.01,877.47
ORD04868,2024-08-21,Customer 0953,Desk,Furniture,South,5,10467.62,0.15,44487.41,5981.61
ORD07957,2024-08-21,Customer 0651,Notebook,Office Supplies,North,6,380.23,0.0,2281.39,337.01
ORD02396,2024-08-21,Customer 1111,Printer,Office Supplies,South,6,7082.44,0.0,42494.65,8417.72
ORD01369,2024-08-21,Customer 0515,Printer,Office Supplies,West,5,21546.55,0.05,102346.13,23466.38
ORD05653,2024-08-21,Customer 0503,Pen Set,Office Supplies,West,5,589.53,0.05,2800.28,692.44
ORD09663,2024-08-21,Customer 0564,Keyboard,Technology,West,1,3639.49,0.05,3457.51,516.58
ORD10443,2024-08-21,Customer 1177,Notebook,Office Supplies,West,3,80.25,0.0,240.76,39.37
ORD07952,2024-08-21,Customer 0147,Keyboard,Technology,South,4,3821.6,0.05,14522.09,2844.54
ORD07715,2024-08-22,Customer 0141,Notebook,Office Supplies,South,1,365.84,0.05,347.54,67.79
ORD09540,2024-08-22,Customer 0197,Notebook,Office Supplies,South,1,204.53,0.0,204.53,28.07
ORD02287,2024-08-22,Customer 0736,Smartphone,Technology,South,2,22167.08,0.05,42117.45,4969.22
ORD04590,2024-08-22,Customer 0255,Office Chair,Furniture,South,6,12979.1,0.05,73980.87,6682.22
ORD09686,2024-08-22,Customer 0316,Monitor,Technology,South,6,26554.28,0.0,159325.69,16358.44
ORD05866,2024-08-22,Customer 0333,Office Chair,Furniture,East,3,8699.84,0.05,24794.54,5337.4
ORD05308,2024-08-22,Customer 0365,Keyboard,Technology,West,6,1500.79,0.05,8554.48,1717.78
ORD08429,2024-08-22,Customer 0118,Monitor,Technology,North,1,12658.11,0.05,12025.2,1362.0
ORD07413,2024-08-22,Customer 0103,Pen Set,Office Supplies,West,1,729.71,0.0,729.71,185.46
ORD02775,2024-08-22,Customer 0847,Smartphone,Technology,South,5,31605.81,0.1,142226.16,33323.52
ORD04061,2024-08-22,Customer 0945,Printer,Office Supplies,West,3,5168.95,0.05,14731.51,2073.64
ORD01041,2024-08-22,Customer 0045,Pen Set,Office Supplies,North,3,654.18,0.0,1962.55,267.71
ORD10211,2024-08-22,Customer 0708,Smartphone,Technology,South,5,64860.93,0.05,308089.43,39574.26
ORD03143,2024-08-22,Customer 0944,Smartphone,Technology,West,6,41306.07,0.05,235444.59,55021.35
ORD06761,2024-08-22,Customer 0001,Laptop,Technology,South,1,70085.22,0.05,66580.96,6804.5
ORD11511,2024-08-22,Customer 0770,Smartphone,Technology,West,6,24018.12,0.0,144108.71,22215.9
ORD11915,2024-08-22,Customer 0904,Notebook,Office Supplies,West,6,144.57,0.1,780.68,172.82
ORD11043,2024-08-22,Customer 1091,Desk,Furniture,South,4,10049.26,0.05,38187.17,6646.39
ORD11472,2024-08-22,Customer 0443,Keyboard,Technology,North,1,3186.7,0.05,3027.36,522.91
ORD03554,2024-08-22,Customer 0937,Notebook,Office Supplies,West,7,259.97,0.05,1728.8,265.3
ORD00673,2024-08-22,Customer 0149,Notebook,Office Supplies,East,6,244.94,0.0,1469.67,400.38
ORD07174,2024-08-22,Customer 0654,Monitor,Technology,West,1,15929.18,0.1,14336.26,2875.06
ORD03747,2024-08-22,Customer 0495,Printer,Office Supplies,South,4,13370.61,0.1,48134.21,9207.45
ORD10234,2024-08-22,Customer 1025,Laptop,Technology,West,7,66766.56,0.05,443997.64,82267.33
ORD11671,2024-08-22,Customer 0173,Laptop,Technology,South,3,74733.42,0.05,212990.26,32611.47
ORD04437,2024-08-22,Customer 0898,Laptop,Technology,West,6,76113.22,0.05,433845.37,103289.19
ORD08876,2024-08-22,Customer 0501,Notebook,Office Supplies,West,5,383.44,0.0,1917.22,335.32
ORD03040,2024-08-22,Customer 0782,Office Chair,Furniture,East,4,13157.23,0.0,52628.9,4447.48
ORD02355,2024-08-22,Customer 0399,Keyboard,Technology,West,6,3005.49,0.1,16229.63,2052.03
ORD03292,2024-08-22,Customer 0332,Office Chair,Furniture,South,1,14687.8,0.0,14687.8,2911.09
ORD10581,2024-08-22,Customer 0974,Keyboard,Technology,East,2,3798.59,0.1,6837.46,1143.8
ORD03839,2024-08-22,Customer 1161,Pen Set,Office Supplies,South,2,667.24,0.0,1334.47,199.18
ORD00938,2024-08-22,Customer 0013,Desk,Furniture,East,7,20977.0,0.1,132155.08,26827.06
ORD06149,2024-08-22,Customer 0926,Notebook,Office Supplies,East,4,127.41,0.05,484.17,82.16
ORD08380,2024-08-22,Customer 0646,Office Chair,Furniture,North,2,6167.45,0.0,12334.89,2854.95
ORD08413,2024-08-23,Customer 0114,Pen Set,Office Supplies,West,2,294.99,0.05,560.49,126.99
ORD11810,2024-08-23,Customer 0169,Bookshelf,Furniture,South,6,4520.73,0.1,24411.93,4591.88
ORD03748,2024-08-23,Customer 0746,Notebook,Office Supplies,West,5,174.95,0.0,874.74,198.0
ORD03199,2024-08-23,Customer 1125,Notebook,Office Supplies,East,1,301.35,0.05,286.28,77.36
ORD10973,2024-08-23,Customer 0559,Office Chair,Furniture,South,5,7286.94,0.0,36434.71,6323.11
ORD08931,2024-08-23,Customer 0868,Laptop,Technology,West,3,85750.62,0.05,244389.26,41112.53
ORD05306,2024-08-23,Customer 0662,Keyboard,Technology,West,6,3115.99,0.05,17761.14,1920.97
ORD05751,2024-08-23,Customer 0160,Monitor,Technology,West,7,16549.32,0.1,104260.7,16776.35
ORD05574,2024-08-23,Customer 0650,Notebook,Office Supplies,West,6,484.96,0.05,2764.26,666.38
ORD01582,2024-08-23,Customer 1148,Pen Set,Office Supplies,South,1,733.27,0.05,696.61,202.32
ORD04893,2024-08-23,Customer 0306,Pen Set,Office Supplies,West,7,269.55,0.1,1698.17,377.41
ORD05980,2024-08-23,Customer 0011,Monitor,Technology,South,3,19177.47,0.15,48902.56,9760.0
ORD00273,2024-08-23,Customer 1180,Desk,Furniture,East,1,16472.4,0.05,15648.78,3563.78
ORD02358,2024-08-23,Customer 0683,Pen Set,Office Supplies,West,3,686.2,0.05,1955.68,556.35
ORD05741,2024-08-23,Customer 0176,Keyboard,Technology,West,6,3569.89,0.05,20348.4,3799.56
ORD10296,2024-08-23,Customer 0918,Desk,Furniture,West,7,9722.88,0.1,61254.14,10993.95
ORD07507,2024-08-23,Customer 0921,Monitor,Technology,West,4,14357.08,0.1,51685.48,4789.76
ORD02441,2024-08-23,Customer 0783,Printer,Office Supplies,West,4,17261.91,0.0,69047.63,19752.25
ORD02600,2024-08-23,Customer 0043,Bookshelf,Furniture,North,6,7168.37,0.05,40859.68,7626.43
ORD01242,2024-08-23,Customer 0568,Notebook,Office Supplies,South,5,285.44,0.0,1427.21,251.97
ORD05914,2024-08-23,Customer 1152,Monitor,Technology,North,5,27902.57,0.05,132537.22,25043.29
ORD00796,2024-08-23,Customer 0006,Laptop,Technology,South,5,70630.34,0.0,353151.7,32489.87
ORD10739,2024-08-23,Customer 0963,Keyboard,Technology,West,2,2383.64,0.1,4290.56,758.51
ORD05209,2024-08-23,Customer 0251,Desk,Furniture,South,4,16073.94,0.0,64295.78,11702.78
ORD00003,2024-08-23,Customer 0533,Notebook,Office Supplies,West,4,175.44,0.05,666.67,87.66
ORD09425,2024-08-23,Customer 0617,Bookshelf,Furniture,South,7,4812.24,0.1,30317.09,6893.08
ORD02866,2024-08-23,Customer 0318,Keyboard,Technology,South,7,1995.38,0.0,13967.65,3056.71
ORD03225,2024-08-24,Customer 0942,Bookshelf,Furniture,South,4,4068.09,0.1,14645.12,3071.26
ORD11645,2024-08-24,Customer 0935,Monitor,Technology,West,1,23773.17,0.0,23773.17,5599.63
ORD06477,2024-08-24,Customer 0934,Desk,Furniture,North,4,9609.78,0.1,34595.19,4897.43
ORD10362,2024-08-24,Customer 1042,Keyboard,Technology,West,6,4432.96,0.0,26597.76,3778.08
ORD09348,2024-08-24,Customer 0612,Pen Set,Office Supplies,South,1,484.39,0.0,484.39,125.73
ORD08500,2024-08-24,Customer 0503,Keyboard,Technology,West,5,2376.46,0.0,11882.28,1782.38
ORD11083,2024-08-24,Customer 0007,Monitor,Technology,East,5,20030.6,0.1,90137.69,13027.03
ORD08846,2024-08-24,Customer 0589,Office Chair,Furniture,West,4,11950.77,0.0,47803.09,4652.17
ORD02730,2024-08-24,Customer 0199,Office Chair,Furniture,West,4,8564.82,0.0,34259.27,4657.28
ORD08631,2024-08-24,Customer 0551,Monitor,Technology,South,7,26104.18,0.05,173592.83,31233.0
ORD08258,2024-08-24,Customer 0793,Pen Set,Office Supplies,East,2,798.1,0.0,1596.21,410.55
ORD09199,2024-08-24,Customer 0023,Pen Set,Office Supplies,South,1,310.33,0.1,279.3,42.49
ORD08163,2024-08-24,Customer 1005,Desk,Furniture,South,2,9055.14,0.0,18110.28,2523.41
ORD11047,2024-08-24,Customer 0039,Bookshelf,Furniture,South,1,13905.35,0.15,11819.54,2210.6
ORD03373,2024-08-24,Customer 0296,Bookshelf,Furniture,East,2,9957.88,0.05,18919.97,4526.47
ORD11679,2024-08-24,Customer 1154,Office Chair,Furniture,East,7,13613.36,0.15,80999.52,8292.29
ORD04656,2024-08-24,Customer 0227,Pen Set,Office Supplies,North,1,221.09,0.1,198.98,34.7
ORD10301,2024-08-24,Customer 0288,Desk,Furniture,East,2,27096.42,0.0,54192.83,10431.8
ORD01648,2024-08-24,Customer 0271,Pen Set,Office Supplies,South,3,706.2,0.1,1906.74,494.37
ORD06730,2024-08-24,Customer 0895,Bookshelf,Furniture,South,7,10017.07,0.05,66613.54,5470.36
ORD07524,2024-08-24,Customer 0511,Office Chair,Furniture,East,3,13213.7,0.1,35676.99,3540.12
ORD11307,2024-08-24,Customer 1100,Bookshelf,Furniture,South,7,4907.96,0.0,34355.71,3595.0
ORD11700,2024-08-24,Customer 0092,Smartphone,Technology,West,3,59429.76,0.0,178289.28,28904.31
ORD08510,2024-08-24,Customer 0053,Monitor,Technology,East,6,21710.3,0.05,123748.73,15631.34
ORD03604,2024-08-24,Customer 0932,Smartphone,Technology,South,2,24864.53,0.0,49729.07,11416.53
ORD00978,2024-08-24,Customer 0808,Monitor,Technology,West,7,17313.88,0.1,109077.45,21214.15
ORD07475,2024-08-25,Customer 0264,Bookshelf,Furniture,West,6,10636.19,0.1,57435.41,5470.65
ORD02359,2024-08-25,Customer 0328,Notebook,Office Supplies,West,4,267.37,0.1,962.55,124.32
ORD06648,2024-08-25,Customer 0698,Monitor,Technology,East,5,22207.36,0.0,111036.82,14834.4
ORD01356,2024-08-25,Customer 0961,Pen Set,Office Supplies,West,1,676.98,0.0,676.98,132.34
ORD05258,2024-08-25,Customer 0073,Smartphone,Technology,West,2,27290.54,0.0,54581.08,8096.24
ORD06058,2024-08-25,Customer 0667,Notebook,Office Supplies,South,7,175.44,0.0,1228.1,324.38
ORD02318,2024-08-25,Customer 0065,Desk,Furniture,South,7,28540.48,0.05,189794.2,28832.11
ORD08813,2024-08-25,Customer 0940,Office Chair,Furniture,East,6,8946.03,0.05,50992.35,8492.25
ORD05091,2024-08-25,Customer 0952,Notebook,Office Supplies,South,7,311.14,0.05,2069.09,482.68
ORD03097,2024-08-25,Customer 1093,Monitor,Technology,North,5,17361.31,0.0,86806.56,17664.04
ORD10862,2024-08-25,Customer 0534,Smartphone,Technology,South,4,30519.49,0.05,115974.07,14636.01
ORD09613,2024-08-25,Customer 0986,Keyboard,Technology,South,7,2596.91,0.0,18178.34,1892.51
ORD07000,2024-08-25,Customer 0724,Monitor,Technology,West,3,22696.65,0.1,61280.97,8082.57
ORD08034,2024-08-25,Customer 0711,Bookshelf,Furniture,South,6,11428.74,0.05,65143.82,7707.93
ORD10629,2024-08-25,Customer 0371,Monitor,Technology,South,2,13277.41,0.1,23899.35,2857.48
ORD01258,2024-08-25,Customer 0661,Monitor,Technology,West,4,16885.54,0.05,64165.03,5694.13
ORD00539,2024-08-25,Customer 0528,Monitor,Technology,South,2,13793.97,0.05,26208.54,2515.73
ORD04984,2024-08-25,Customer 0754,Bookshelf,Furniture,West,5,11197.56,0.0,55987.82,7378.38
ORD00095,2024-08-25,Customer 0916,Desk,Furniture,East,6,8336.5,0.05,47518.02,7903.41
ORD11757,2024-08-25,Customer 0723,Pen Set,Office Supplies,North,2,409.84,0.05,778.69,108.03
ORD09420,2024-08-25,Customer 1003,Office Chair,Furniture,North,3,6670.91,0.0,20012.72,4609.35
ORD07259,2024-08-25,Customer 0721,Laptop,Technology,East,4,71166.25,0.05,270431.74,35562.4
ORD09251,2024-08-25,Customer 0670,Laptop,Technology,East,6,81761.4,0.1,441511.54,72599.03
ORD01069,2024-08-25,Customer 0022,Office Chair,Furniture,North,3,14740.48,0.05,42010.37,9724.81
ORD10736,2024-08-25,Customer 0985,Keyboard,Technology,North,2,1516.74,0.15,2578.45,505.22
ORD02069,2024-08-25,Customer 0820,Pen Set,Office Supplies,East,6,646.79,0.1,3492.65,1015.77
ORD05110,2024-08-25,Customer 1004,Printer,Office Supplies,West,7,7246.91,0.05,48191.93,6119.08
ORD08239,2024-08-25,Customer 0707,Bookshelf,Furniture,South,1,5244.6,0.0,5244.6,460.88
ORD04080,2024-08-25,Customer 0676,Office Chair,Furniture,East,5,14551.06,0.1,65479.79,8446.01
ORD11137,2024-08-25,Customer 0845,Laptop,Technology,East,5,88467.64,0.1,398104.37,85190.84
ORD03306,2024-08-25,Customer 0759,Notebook,Office Supplies,West,7,207.5,0.1,1307.25,335.53
ORD03429,2024-08-26,Customer 0591,Bookshelf,Furniture,West,2,4312.51,0.05,8193.76,1688.3
ORD00433,2024-08-26,Customer 0355,Notebook,Office Supplies,North,6,463.59,0.0,2781.56,537.49
ORD10851,2024-08-26,Customer 0611,Notebook,Office Supplies,East,1,170.61,0.0,170.61,25.43
ORD06424,2024-08-26,Customer 1054,Laptop,Technology,West,6,83268.28,0.1,449648.69,88479.6
ORD08161,2024-08-26,Customer 0785,Printer,Office Supplies,South,2,9216.65,0.1,16589.96,4895.69
ORD01701,2024-08-26,Customer 0506,Notebook,Office Supplies,West,2,285.26,0.1,513.46,114.15
ORD08015,2024-08-26,Customer 0516,Printer,Office Supplies,South,3,18408.43,0.1,49702.77,9546.95
ORD08782,2024-08-26,Customer 0091,Bookshelf,Furniture,North,1,8554.23,0.05,8126.51,1899.14
ORD06313,2024-08-26,Customer 1195,Monitor,Technology,South,3,15560.71,0.0,46682.12,6111.88
ORD10409,2024-08-26,Customer 0974,Keyboard,Technology,South,6,4238.53,0.05,24159.62,4233.32
ORD02246,2024-08-26,Customer 0062,Bookshelf,Furniture,West,5,4829.19,0.05,22938.65,4010.76
ORD09021,2024-08-26,Customer 0021,Smartphone,Technology,East,2,52506.61,0.1,94511.89,15807.9
ORD02963,2024-08-26,Customer 0962,Desk,Furniture,South,7,13202.42,0.05,87796.12,11241.38
ORD05639,2024-08-26,Customer 1157,Printer,Office Supplies,North,1,10705.24,0.0,10705.24,1691.31
ORD03787,2024-08-26,Customer 0321,Notebook,Office Supplies,South,5,282.76,0.05,1343.09,332.65
ORD02068,2024-08-26,Customer 1122,Keyboard,Technology,South,5,3514.8,0.05,16695.28,1888.17
ORD06849,2024-08-26,Customer 0936,Desk,Furniture,South,5,20708.35,0.05,98364.65,12537.72
ORD07761,2024-08-26,Customer 0029,Smartphone,Technology,East,3,49456.2,0.0,148368.59,21778.7
ORD02072,2024-08-26,Customer 1198,Printer,Office Supplies,West,3,12625.47,0.0,37876.4,10361.42
ORD05493,2024-08-26,Customer 0886,Laptop,Technology,West,2,59253.59,0.05,112581.82,14303.36
ORD06090,2024-08-26,Customer 0906,Bookshelf,Furniture,North,1,6390.07,0.05,6070.56,842.33
ORD00461,2024-08-26,Customer 0121,Office Chair,Furniture,West,5,8762.82,0.0,43814.1,10128.45
ORD00672,2024-08-26,Customer 0577,Office Chair,Furniture,East,5,16720.02,0.05,79420.07,10865.43
ORD00189,2024-08-26,Customer 1200,Notebook,Office Supplies,West,1,296.91,0.0,296.91,74.53
ORD01321,2024-08-26,Customer 0977,Desk,Furniture,South,6,20246.14,0.1,109329.17,12135.91
ORD04838,2024-08-26,Customer 0103,Keyboard,Technology,East,3,2461.38,0.1,6645.73,916.2
ORD11010,2024-08-26,Customer 1075,Printer,Office Supplies,South,3,20697.95,0.1,55884.47,13003.88
ORD04956,2024-08-26,Customer 0444,Printer,Office Supplies,South,5,20423.9,0.0,102119.51,17269.25
ORD10191,2024-08-26,Customer 1101,Smartphone,Technology,West,6,56284.57,0.0,337707.4,76026.04
ORD00083,2024-08-26,Customer 0945,Desk,Furniture,South,2,19630.32,0.05,37297.61,6719.61
ORD01685,2024-08-26,Customer 0393,Printer,Office Supplies,South,6,21103.61,0.1,113959.48,21049.26
ORD08875,2024-08-26,Customer 0943,Desk,Furniture,North,3,21706.19,0.0,65118.58,9517.88
ORD03004,2024-08-26,Customer 1068,Office Chair,Furniture,East,2,15737.23,0.0,31474.47,5930.01
ORD08181,2024-08-26,Customer 0152,Bookshelf,Furniture,East,5,4465.08,0.0,22325.39,4909.29
ORD08350,2024-08-27,Customer 0586,Smartphone,Technology,North,2,45235.23,0.0,90470.47,17888.06
ORD05433,2024-08-27,Customer 1163,Pen Set,Office Supplies,West,6,687.21,0.05,3917.07,847.05
ORD11548,2024-08-27,Customer 0992,Smartphone,Technology,West,6,29795.34,0.05,169833.44,18583.84
ORD07230,2024-08-27,Customer 0246,Monitor,Technology,West,4,20817.88,0.1,74944.35,8632.19
ORD08502,2024-08-27,Customer 0141,Notebook,Office Supplies,South,4,107.21,0.15,364.52,99.41
ORD11568,2024-08-27,Customer 0978,Office Chair,Furniture,West,7,12665.66,0.05,84226.62,17769.56
ORD08975,2024-08-27,Customer 0037,Monitor,Technology,West,2,26453.93,0.1,47617.07,7700.93
ORD08865,2024-08-27,Customer 0699,Office Chair,Furniture,West,1,17884.39,0.05,16990.17,2027.14
ORD06852,2024-08-27,Customer 0726,Printer,Office Supplies,North,7,8116.75,0.05,53976.41,7945.8
ORD06315,2024-08-27,Customer 0416,Smartphone,Technology,South,1,21713.85,0.15,18456.77,3523.38
ORD08574,2024-08-27,Customer 0646,Pen Set,Office Supplies,West,3,741.17,0.05,2112.35,480.71
ORD05649,2024-08-27,Customer 0026,Pen Set,Office Supplies,North,1,323.0,0.1,290.7,83.31
ORD06673,2024-08-27,Customer 0785,Printer,Office Supplies,West,5,6361.43,0.0,31807.13,5826.04
ORD02868,2024-08-27,Customer 0254,Monitor,Technology,North,3,25827.32,0.1,69733.77,6501.33
ORD08842,2024-08-27,Customer 0493,Smartphone,Technology,South,6,19175.88,0.05,109302.53,11869.42
ORD06150,2024-08-27,Customer 0611,Printer,Office Supplies,South,5,15649.44,0.1,70422.47,20124.28
ORD10716,2024-08-27,Customer 0103,Smartphone,Technology,East,7,45414.13,0.0,317898.91,66071.23
ORD06817,2024-08-27,Customer 0107,Monitor,Technology,North,3,12376.87,0.1,33417.55,2853.47
ORD09292,2024-08-27,Customer 0365,Keyboard,Technology,South,3,974.08,0.0,2922.23,541.45
ORD10439,2024-08-27,Customer 0007,Printer,Office Supplies,North,4,11394.52,0.0,45578.08,9385.22
ORD04327,2024-08-27,Customer 0067,Pen Set,Office Supplies,East,6,173.48,0.0,1040.88,282.66
ORD11782,2024-08-27,Customer 0939,Pen Set,Office Supplies,West,6,286.88,0.0,1721.27,296.08
ORD11087,2024-08-27,Customer 0913,Printer,Office Supplies,South,3,16193.52,0.1,43722.49,8628.1
ORD01278,2024-08-27,Customer 0175,Pen Set,Office Supplies,West,4,415.61,0.1,1496.2,278.61
ORD04612,2024-08-27,Customer 0748,Notebook,Office Supplies,West,3,183.52,0.05,523.03,143.63
ORD02645,2024-08-27,Customer 0575,Pen Set,Office Supplies,North,3,134.81,0.05,384.21,109.41
ORD03515,2024-08-27,Customer 0648,Keyboard,Technology,South,7,1834.01,0.15,10912.39,1633.55
ORD05224,2024-08-27,Customer 0799,Laptop,Technology,East,6,74684.26,0.0,448105.57,53201.72
ORD00743,2024-08-27,Customer 0634,Bookshelf,Furniture,East,3,7009.87,0.0,21029.61,3647.59
ORD01595,2024-08-27,Customer 0295,Printer,Office Supplies,East,4,18783.01,0.0,75132.03,17567.08
ORD02636,2024-08-27,Customer 0391,Pen Set,Office Supplies,East,6,781.1,0.0,4686.59,1217.62
ORD00245,2024-08-27,Customer 0522,Smartphone,Technology,East,2,28746.34,0.1,51743.42,5537.56
